gene_id transcript_id scRNAseq_HepG2_72x_15_1.1 scRNAseq_HepG2_72x_15_1.2 scRNAseq_HepG2_72x_15_1.3 scRNAseq_HepG2_72x_15_1.4 scRNAseq_HepG2_72x_15_1.5 scRNAseq_HepG2_72x_15_1.6 scRNAseq_HepG2_72x_15_1.8 scRNAseq_HepG2_72x_15_2.1 scRNAseq_HepG2_72x_15_2.2 scRNAseq_HepG2_72x_15_2.3 scRNAseq_HepG2_72x_15_2.4 scRNAseq_HepG2_72x_15_2.5 scRNAseq_HepG2_72x_15_2.6 scRNAseq_HepG2_72x_15_2.7 scRNAseq_HepG2_72x_15_2.8 scRNAseq_HepG2_72x_15_3.1 scRNAseq_HepG2_72x_15_3.2 scRNAseq_HepG2_72x_15_3.3 scRNAseq_HepG2_72x_15_3.4 scRNAseq_HepG2_72x_15_3.5 scRNAseq_HepG2_72x_15_3.7 scRNAseq_HepG2_72x_15_3.8 scRNAseq_HepG2_72x_15_4.1 scRNAseq_HepG2_72x_15_4.2 scRNAseq_HepG2_72x_15_4.3 scRNAseq_HepG2_72x_15_4.4 scRNAseq_HepG2_72x_15_4.5 scRNAseq_HepG2_72x_15_4.6 scRNAseq_HepG2_72x_15_4.7 scRNAseq_HepG2_72x_15_4.8 scRNAseq_HepG2_72x_15_5.1 scRNAseq_HepG2_72x_15_5.2 scRNAseq_HepG2_72x_15_5.4 scRNAseq_HepG2_72x_15_5.5 scRNAseq_HepG2_72x_15_5.6 scRNAseq_HepG2_72x_15_5.7 scRNAseq_HepG2_72x_15_5.8 scRNAseq_HepG2_72x_15_6.1 scRNAseq_HepG2_72x_15_6.2 scRNAseq_HepG2_72x_15_6.3 scRNAseq_HepG2_72x_15_6.4 scRNAseq_HepG2_72x_15_6.5 scRNAseq_HepG2_72x_15_6.6 scRNAseq_HepG2_72x_15_6.7 scRNAseq_HepG2_72x_15_6.8 scRNAseq_HepG2_72x_15_7.1 scRNAseq_HepG2_72x_15_7.2 scRNAseq_HepG2_72x_15_7.3 scRNAseq_HepG2_72x_15_7.4 scRNAseq_HepG2_72x_15_7.5 scRNAseq_HepG2_72x_15_7.6 scRNAseq_HepG2_72x_15_8.1 scRNAseq_HepG2_72x_15_8.2 scRNAseq_HepG2_72x_15_8.3 scRNAseq_HepG2_72x_15_8.4 scRNAseq_HepG2_72x_15_8.6 scRNAseq_HepG2_72x_15_8.7 scRNAseq_HepG2_72x_15_8.8 scRNAseq_HepG2_72x_15_9.1 scRNAseq_HepG2_72x_15_9.2 scRNAseq_HepG2_72x_15_9.3 scRNAseq_HepG2_72x_15_9.5 scRNAseq_HepG2_72x_15_9.6 scRNAseq_HepG2_72x_15_9.7 scRNAseq_HepG2_72x_15_9.8
ENSG00000186166 ENST00000334418.1_CCDC84-001 0 1.44 0 30.35 10.46 3.96 11.78 3.62 18.15 0 2.65 9.45 4.96 18.46 0 13.57 3.19 0 13.89 0 17.4 0 6.8 0 0 0 27.01 0 0 0 0 0 10 0 0 182.89 36.18 0 43.1 50.26 0 0 0 0 0 0 53.95 0 0 19.92 0 0 0 0 0 3.3 0 0 0 0 17.47 0 0 14.18 0
ENSG00000245248 ENST00000498979.2_USP2-AS1-001 0 0 79.65 0 0 0 0 1.96 9.39 0 0 10.41 6.23 0 0 0 0 0 8.58 0 9.32 0 0 0 65.57 0 16.2 0 0 0 3.65 0 0 0 27.14 0 0 0 0 0 0 0 0 0 0 0 0 0.63 0 0 0 14.78 0 0 0 0 0 0.69 0 0 0 0 75.87 0 0
ENSG00000254854 ENST00000533253.1_CTD-2523D13.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165495 ENST00000298282.9_PKNOX2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000109832 ENST00000263576.6_DDX25-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000255124 ENST00000530834.1_RP11-680F20.5-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000254960 ENST00000532988.1_KIRREL3-AS2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000175773 ENST00000532116.3_RP11-121M22.1-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151498 ENST00000281182.4_ACAD8-001 0 18.43 0 66.64 33.32 34.95 0 0 17.3 0 0 0 7.53 0 43.47 0 4.16 0 0 20.67 27.27 19.13 0 0 60.81 0 0 0 5.5 0 0 53.36 0 0 0 39.82 32.57 33 1.95 0 0.45 30.37 0.78 0 0 0 25.2 0 0 0 0 0 0 0 0 0.72 0 0 0 0 0 5.46 0 0 0
ENSG00000203593 ENST00000354425.4_RP5-1096D14.6-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000078246 ENST00000540184.1_TULP3-006 0 0 0 1.31 0 0 0 6.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29.96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.62 0 0 0 0 0 0 0
ENSG00000111247 ENST00000228843.9_RAD51AP1-002 114.59 28.56 0 40.65 41.15 80.1 68.96 18.05 62.08 65.73 48.34 33.53 32.63 11.17 172.28 125.85 28.04 0 50.14 29.38 20.41 61.91 0 77.21 17.62 28.38 23.24 1.44 86.7 144.15 0 0 20.94 33.45 0 103.27 0 0 120.37 0 3.39 41.33 0 0.25 0 3.98 32.52 77.72 0 0 65.61 49.86 75.48 83.4 0 87.35 0 0 125.91 69.95 4.76 78.25 0 15.97 91.61
ENSG00000139180 ENST00000266544.5_NDUFA9-001 163.74 209.97 90.55 224.21 202.37 88.36 136.26 111.51 101.8 112.76 184.47 176.8 239.01 49.6 351.04 96.72 94.48 111.84 126.51 114.26 258.89 158.1 0 256.28 153.37 230.86 218.24 93.24 292.29 154.02 134.77 117.86 124.43 244.1 126.98 100.77 92.83 571.86 172.5 121.71 99.76 19.62 241.09 120.43 0 113.35 312.16 259.94 146.11 124.2 32.79 48.7 188.7 310.27 198.16 256.22 415.87 160.38 169.13 437.9 133.13 182.15 0 175.48 196.85
ENSG00000130035 ENST00000252318.2_GALNT8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000139192 ENST00000266556.7_TAPBPL-001 0 0 0 0 15.5 0 0 0.34 0 0 0 0 0 0 0 22.34 8.91 0 0 0 0 0 0 0 0 53.68 0 35.21 0 0 41.95 1.53 0.41 0 0 0 0 0.39 0 0 0 59.77 0 0 0 0 0 0 0 0 0 1.86 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000219410 ENST00000589924.1_RP4-761J14.8-002 0 0 0 0 6.9 0 0 0 0 0 0 0 0 0 0 0 2.97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.22 0 0 0 0 0 0 0 0 0 0 0 0 7.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000111667 ENST00000229268.8_USP5-001 0 0 0 26.47 0 80.95 13.53 1.49 26.54 0 16.04 0 6.81 0 0 0 0 0 0 1.5 0 10.86 0 0 0 0 29.07 0 3.7 0 25.46 0 14.67 0 0 0 0 58.02 0 0 0 0 0 0 0 0 26.23 0 0 0 0.41 0 0 0 0 48.74 23.86 0 13.15 0 0 0 0 0 0
ENSG00000254016 ENST00000437882.2_ALG1L10P-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000139187 ENST00000538029.1_KLRG1-003 0 4.59 0 0 0 0 0 0 0 0 12.78 0 0 0 0 27.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.09 0 0 0 0 0 81.18 0 0 0 2.24 0 16.55 0 0 0 0 0 0 0 0 0 0 63.51 0 0 0 0 0 1 0 0 0 0 0
ENSG00000245105 ENST00000499762.1_A2M-AS1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 5.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.82 0 0 0 0 0
ENSG00000197992 ENST00000355819.1_CLEC9A-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000255621 ENST00000543321.1_RP11-377D9.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171681 ENST00000261168.4_ATF7IP-201 0 0 0 12.92 0.74 4.95 0 0 0 0 9.34 0 0 0 8.01 0 0 0 0 0 0 0 0 0 0.46 0 0 0 8.47 0 0 0 0 0 0 0 0 42.15 1.11 0 0 0 0 0 0 0 7.69 0 2.33 0 0 0 0 0 0 2.83 0 0 0 0 0.15 0 0 0 0
ENSG00000182993 ENST00000330828.2_C12orf60-001 0 0 0 0 0 0 0 7.52 0 0 0 0.4 0 0 0 14.05 0 0 0 0 29 0 0 0 41.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92 0 0 0 0 0 0 0
ENSG00000023734 ENST00000025399.6_STRAP-002 92.67 146.28 0 118.21 110.02 45.98 171.39 132.03 315.41 122.06 199.71 280.75 190.44 70.17 130.65 115.56 38.06 130.15 65.1 141.87 28.29 182.99 5.84 60.48 283.3 94.3 53.95 63.91 197.5 39.76 175.84 28.13 114.6 276.61 8.88 21.06 58.32 380.56 110.76 11.98 61.89 162.44 156.81 145.05 140.58 40.74 13.82 42.55 49.97 30.6 122.55 208.21 0 230.02 0 162.05 221.88 9.23 0 94.67 36.7 64.26 308.47 117.97 150.97
ENSG00000111711 ENST00000229314.5_GOLT1B-001 30.89 80.04 0 34.35 23.82 1.23 27.62 1.68 95.46 34 47.73 62.44 69.25 48.98 134.07 51.55 31.98 35.34 10.2 116.14 31.11 4.72 134.93 48.13 118.18 0 0 0 49.89 82.8 12.13 90.46 53.34 90.69 93.78 110.08 0 158.16 52.43 0 81.81 1.05 27.66 15.59 109.37 34.1 1.03 0 39.7 98.85 0 37.66 57.24 38.85 0 8.01 112.96 9.15 55.01 0 8.3 0.15 0 38.41 0
ENSG00000139163 ENST00000266517.4_ETNK1-001 58.9 61.56 0.11 72.58 99.37 61.82 23.32 40.21 111.31 50.94 32.14 40.32 33.02 32.28 54.76 33.49 32.62 31.77 54.65 61.48 37.02 60.16 41.98 2.33 25.28 33.07 53.13 40.22 81.3 93.07 85.35 41.71 78.53 106.01 95.44 166.93 62.55 109.57 43.92 18.47 43.55 121.52 0 27.35 43.7 41.27 61.77 47.56 32.61 71.37 43.16 27.37 76.71 36.84 181.06 93.61 65.72 99.14 107.82 0.05 42.97 17.25 50.19 68.01 35.23
ENSG00000205707 ENST00000381356.4_LYRM5-201 0 139.83 0 113.55 31.48 37.69 16.1 46.57 23.72 2.29 41.39 20.5 20.91 67.56 56.96 0 92.63 86.34 47.18 58.05 28.8 57.69 36.4 0 75.61 0 76.51 36.96 63.68 179.67 0 44.55 10.77 59.5 109.2 0 0 86.49 92.34 0 21.56 37.52 0 0 0 62.17 14.58 7.85 37.06 0 0 51.46 70.3 0 0 31.92 0 146.86 64.64 0 24.2 49.28 0 73.9 0
ENSG00000111790 ENST00000229395.3_FGFR1OP2-001 35.85 13.17 0 4.93 26.01 52.92 14.02 5.22 32.68 16.79 31.26 17.5 22.18 13.94 29.77 28.24 1.1 11.81 11.99 15.51 6.91 0.48 56.89 20.67 0.17 34.32 29.05 89.55 50.3 30.18 97.53 0.59 1.22 0 0 103.66 38.59 62.98 11.19 1.74 15.17 0 0 0 0 0.18 60.75 0 0.19 0 26.6 1.07 0 16.04 0 0 0 0 54.59 43.24 33.57 7.26 0 5.64 0
ENSG00000061794 ENST00000081029.3_MRPS35-001 34.03 30.77 65.64 135.8 21.24 32.67 68.09 66.5 97.7 104.27 170.23 48.44 48.51 0.34 97.19 67.2 74.73 85.68 56.36 114.11 112.91 136.74 36.66 43.88 60.33 0 114.74 87.9 20.21 219.31 61.01 129.89 93.85 5.81 0 81.82 0 121.03 100.77 2.41 57.59 0 47.34 1.32 0.66 55.51 81.03 79.35 61.62 171.76 34.57 97.06 4.78 40.7 122.89 50.08 56.34 96.62 0 2.94 10 90.02 4.27 33.95 2.73
ENSG00000064763 ENST00000536681.3_FAR2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000246331 ENST00000500076.2_RP11-77I22.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134283 ENST00000549190.1_PPHLN1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.56 0
ENSG00000257164 ENST00000546982.1_RP11-25I15.2-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198001 ENST00000431837.1_IRAK4-201 0 0 0 3.09 1.88 0 0 0 0 34.1 5.83 0 0 0 71.31 0 0 0.2 0.27 0 0 17.36 0 0 0 1.54 0 0 0 0.46 0 0 0.77 0 20.78 0 0 7.8 4.36 115.88 0.28 27.74 1.86 0 0 0 0 0 0 0.8 0 0 0 0 21.43 0 0 0 0 0 48.43 0 0 0.14 0
ENSG00000257433 ENST00000547799.1_RP1-197B17.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000257985 ENST00000546738.1_RP1-228P16.4-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000110844 ENST00000547764.1_PRPF40B-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000257771 ENST00000546821.1_RP11-70F11.8-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000258279 ENST00000549830.2_LINC00592-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000273049 ENST00000513209.1_RP11-834C11.12-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000249388 ENST00000504891.1_RP11-834C11.6-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000250742 ENST00000508564.1_RP11-834C11.4-001 0.34 22.16 0 0 1.33 0 7.97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26.27 0 0 66.84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000135486 ENST00000330752.8_HNRNPA1-023 1180.93 1037.8 824.44 1385.05 1092.28 845.76 1142.5 895.04 1020.5 1539.92 1122.24 1235.1 1334.16 1385.77 1108.63 1048.04 1058.62 995.31 927.91 670.83 722 1120.06 684.86 1010.07 1520.59 803.49 867.79 1076.5 846.2 1234.21 1232.67 1040.41 778.48 880.18 999.81 1091.33 440.19 631.58 1213.69 294.65 959.45 628.6 1079.06 548.94 1065.7 845.65 1222.81 997.09 1217.06 1065.13 1103.25 1011.85 940.1 1029.27 831.56 893.19 1169.21 1016.74 1013 1513.87 846.04 730.68 1345.17 906.36 906.07
ENSG00000111481 ENST00000548076.1_COPZ1-007 0 0 0 0 0 0 0 0 0 0 0 5.54 0 0 0 0 0 0 0 0 0 0 0 0 0 13.71 0 0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 0 0 0 0 0 0 0 22.09 0 0 0 0 0 6.18 0 0 0 3.63 0 0 0 18.58 0 2.85
ENSG00000123353 ENST00000243045.5_ORMDL2-001 75.99 144.84 1.11 114.83 56.3 165.58 72.5 257.68 142.28 77 30.38 64.8 61.22 27.64 85.24 64.39 150.39 47.83 174.09 130.68 83.57 35.66 0 66.86 79.85 157.06 175.67 0 45.24 78.17 18.89 74.38 129.44 0.95 0 216.96 241.74 250.16 173.26 55.08 117.01 132.21 42.5 0.74 82.24 52.59 28.91 0 0.87 191.71 2.84 118.92 91.88 0.52 0 1.75 0 0 219.45 117.82 58.61 212.13 129.44 16.19 65.78
ENSG00000197728 ENST00000356464.5_RPS26-001 35.59 46.59 123.7 4.47 23.48 15.82 27.93 10.34 6.81 66.85 23.77 3.77 15.25 83.93 27.09 21.62 27.33 7.46 68.45 13.36 11.59 70.77 60.26 14.67 80.38 37.06 38.44 124.74 0 3.95 22.13 6.58 3.7 1.47 4.24 52.57 10.32 173.72 13.4 6.27 21.76 3.56 6.86 0 8.29 7.79 2.85 1.31 23.79 0 56 6.06 12.9 1.58 4.12 4.47 2.68 103.17 1.75 2.11 3.02 32.6 16.23 1.73 42.63
ENSG00000139579 ENST00000399713.2_NABP2-005 1.97 0 0 0 13.86 7.85 0 0 0 5.85 0 4.05 9.71 0 19.06 0 0 0 0 0 0 0 0 0 0 0 3.81 0 0.01 0 0 0 0 0 0 0 7.05 52.69 0 0 0 0 0 0 0 0 9.03 6.99 1.34 0 0 17.38 0 30.44 0 0 0 0 2.07 0 37.48 11.73 0 0 0
ENSG00000166987 ENST00000546805.1_MBD6-008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000257921 ENST00000471530.1_RP11-571M6.15-001 0 0 0 0 0 0 0 3.81 0 0 0 5.46 0 0 0 3.84 9.19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000257443 ENST00000547590.1_RP11-150C16.1-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.84 0 0 0 0 0 0 0 0
ENSG00000243024 ENST00000535684.1_RPS11P6-004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000215159 ENST00000434563.3_RP11-629N8.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000127328 ENST00000247833.7_RAB3IP-003 0 150.49 0 0 7.67 4.91 16.83 0 0 0 0 0 24.92 0 53.64 0 24.09 0 0 56.66 0 0 0 0 75.6 0 0 0 0 0 34.3 0.54 30.04 0 129.58 7.46 42.99 0 0 0 0 0 0 0 0 66.08 0.97 0 1.11 0 0 0 0 58.48 109.34 0 90.41 0 0 0 0 0.15 31.36 18.16 0
ENSG00000180481 ENST00000320460.4_GLIPR1L2-003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000133640 ENST00000393212.3_LRRIQ1-007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000139324 ENST00000266712.6_TMTC3-001 1.34 58.46 0 2.82 8.84 0 30.08 13.06 59.92 42.38 19.98 3.42 8.85 6.21 3.76 21.93 13.81 36.48 12.96 12.66 7.5 12.41 5.39 15.45 4.58 25.82 2.37 59.1 16.73 33.95 3.77 5.44 19.7 39.13 0 69.75 22.54 133.12 37.58 0.06 16.4 0.07 6.08 0 1.5 6.46 17.22 29.38 13.32 16.88 9.9 36.65 24.49 37.22 0 70.15 5.1 21.9 0.04 2.55 8.58 0.13 4.84 12.46 11.81
ENSG00000173598 ENST00000337179.5_NUDT4-001 5.19 12.55 0.11 17.67 17.35 6.16 14.74 6.04 17.44 1.44 14.57 28.59 0.93 19.62 2.36 13.06 14.84 20.31 19.42 16.64 6.94 3.93 13.18 0.19 2.54 1.39 11.85 28.68 9.79 1.59 18.78 3.47 11.18 15.12 9.37 17.8 35.77 4.99 11.7 2.31 16.21 64.86 5.79 8.73 15.98 8.38 20.75 52.79 6.83 0.89 27.48 7.44 51.1 64.63 69.91 80.96 2.29 9.07 0.19 1.37 7.04 10.82 0 27.56 3.15
ENSG00000028203 ENST00000261219.6_VEZT-201 0 1.19 0 2.62 14.62 0 42.2 0.62 0 0 11.8 0 19.36 53.66 0 40.25 21.35 6.62 27.96 84.61 42.94 0 0 30.72 47.09 0 43.02 49.29 47.22 0.11 6.36 16.59 6.13 105.56 0 0 25.85 0 0.31 0 45.17 96.86 0.34 68.7 0 41.22 1.61 22.98 15.98 2.12 7.78 12.46 37.81 0 0 66.71 0 0 0 0 35.19 54.81 0.93 0.75 12.21
ENSG00000139343 ENST00000266735.5_SNRPF-001 172.18 177.15 241.83 186.01 119.67 93.27 95.44 91.07 105.81 97.43 132.71 112.71 136.7 163.94 102.13 76.53 141.7 103.25 187.4 158.46 175.05 101.01 70.08 164.11 114.76 174.88 120.17 127.29 124.74 151.01 199.65 130.8 115.81 212.25 216.97 94.37 101.54 237.02 86.03 83.57 177.95 127.93 114.98 388.48 112.33 108.82 89.24 131.21 233.88 227.9 234.89 130.45 243.19 121.22 0 99.82 172.93 137.43 131.79 78.06 145.5 150.35 182.74 144.39 203.18
ENSG00000139344 ENST00000266736.2_AMDHD1-001 0 42.48 0 17.48 0.48 14.72 3.33 9.1 0 44.92 2.7 32.88 9.05 2.36 51.16 12.39 17.86 0 3.36 14.41 31.51 20.14 0 8.09 0 0 3.5 0 14.98 0 0 0 0 61.85 0 0 2.77 0 0 84.73 0 0 0 0 0 19.72 0 0 41.6 53.9 0 0 40.84 25.32 0 0 73.77 0 30.61 0 0.26 55.83 0 4.18 0
ENSG00000257878 ENST00000551849.1_RP11-256L6.3-001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.61 0 0 0 0 38.12 0 0 0 0 0 0 0 29.81 0 0 0 0 0 0
ENSG00000120868 ENST00000333991.1_APAF1-201 0 0 0 0 3.01 0 0 0 0 0 0 0 0 0 0 1.87 3.79 0 0 0 0 0 3.2 0 0 0 0 0 0 0 13.58 13.76 2.77 0 0 0 0 2.71 0 0 0 0 0 0 0 0 0 0 0 0 23.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136021 ENST00000360820.2_SCYL2-001 0 0.82 0 0 0.56 6.46 5.22 8.72 0 9.43 0 0.11 0.78 0 0 9.4 0.5 0.07 0.5 3.06 1.3 0 0.07 0.08 0 0 0 0 0 0 3.25 0 5.38 0 21.16 0.09 18.45 42.7 0 0 0.54 20.38 0 0 0.19 0 13.32 0 0.18 19.8 0 0.07 8.52 0 0.25 0 0 0 0 0 0 0 0 8.73 0
